2017-11-27 14:42:43.493769: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-27 14:42:43.493787: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-27 14:42:43.493793: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-27 14:42:43.493798: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-27 14:42:43.493802: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|          9540 |    44592.0742 | Layer 1 | Epoch 157  |
|          9570 |    44188.2656 | Layer 1 | Epoch 157  |
|          9600 |    43169.4805 | Layer 1 | Epoch 158  |
|          9630 |    43696.1602 | Layer 1 | Epoch 158  |
|          9660 |    43713.2188 | Layer 1 | Epoch 159  |
|          9690 |    43008.1797 | Layer 1 | Epoch 159  |
|          9720 |    42312.6328 | Layer 1 | Epoch 160  |
|          9750 |    43457.3945 | Layer 1 | Epoch 160  |
|          9780 |    45026.6992 | Layer 1 | Epoch 161  |
|          9810 |    43595.9961 | Layer 1 | Epoch 161  |
|          9840 |    42727.3672 | Layer 1 | Epoch 162  |
|          9870 |    43907.3984 | Layer 1 | Epoch 162  |
|          9900 |    43638.5078 | Layer 1 | Epoch 163  |
|          9930 |    43397.6211 | Layer 1 | Epoch 163  |
|          9960 |    42071.3906 | Layer 1 | Epoch 164  |
|          9990 |    42319.5000 | Layer 1 | Epoch 164  |
|         10020 |    44006.7500 | Layer 1 | Epoch 165  |
|         10050 |    44708.3594 | Layer 1 | Epoch 165  |
|         10080 |    41038.2148 | Layer 1 | Epoch 166  |
|         10110 |    43454.0703 | Layer 1 | Epoch 166  |
|         10140 |    42542.0391 | Layer 1 | Epoch 167  |
|         10170 |    44093.3359 | Layer 1 | Epoch 167  |
|         10200 |    43696.5547 | Layer 1 | Epoch 168  |
|         10230 |    44069.5234 | Layer 1 | Epoch 168  |
|         10260 |    44604.4922 | Layer 1 | Epoch 169  |
|         10290 |    44223.0312 | Layer 1 | Epoch 169  |
|         10320 |    43377.9531 | Layer 1 | Epoch 170  |
|         10350 |    41347.1797 | Layer 1 | Epoch 170  |
|         10380 |    43883.6211 | Layer 1 | Epoch 171  |
|         10410 |    43311.2891 | Layer 1 | Epoch 171  |
|         10440 |    44674.3555 | Layer 1 | Epoch 172  |
|         10470 |    44632.1680 | Layer 1 | Epoch 172  |
|         10500 |    42607.9844 | Layer 1 | Epoch 173  |
|         10530 |    43491.3203 | Layer 1 | Epoch 173  |
|         10560 |    44424.3359 | Layer 1 | Epoch 174  |
|         10590 |    43620.7188 | Layer 1 | Epoch 174  |
|         10620 |    43951.6953 | Layer 1 | Epoch 175  |
|         10650 |    44814.3047 | Layer 1 | Epoch 175  |
|         10680 |    42644.4922 | Layer 1 | Epoch 176  |
|         10710 |    43917.6211 | Layer 1 | Epoch 176  |
|         10740 |    43496.8477 | Layer 1 | Epoch 177  |
|         10770 |    43506.1328 | Layer 1 | Epoch 177  |
|         10800 |    43342.6172 | Layer 1 | Epoch 178  |
|         10830 |    44640.6641 | Layer 1 | Epoch 178  |
|         10860 |    44373.8672 | Layer 1 | Epoch 179  |
|         10890 |    44071.2734 | Layer 1 | Epoch 179  |
|         10920 |    43785.4102 | Layer 1 | Epoch 180  |
|         10950 |    43186.8164 | Layer 1 | Epoch 180  |
|         10980 |    42911.2070 | Layer 1 | Epoch 181  |
|         11010 |    44612.0703 | Layer 1 | Epoch 181  |
|         11040 |    44255.8047 | Layer 1 | Epoch 181  |
|         11070 |    41586.9609 | Layer 1 | Epoch 182  |
|         11100 |    43280.4766 | Layer 1 | Epoch 182  |
|         11130 |    44713.7578 | Layer 1 | Epoch 183  |
|         11160 |    43581.3086 | Layer 1 | Epoch 183  |
|         11190 |    43773.1953 | Layer 1 | Epoch 184  |
|         11220 |    43917.8047 | Layer 1 | Epoch 184  |
|         11250 |    43164.3047 | Layer 1 | Epoch 185  |
|         11280 |    43488.4766 | Layer 1 | Epoch 185  |
|         11310 |    43203.4961 | Layer 1 | Epoch 186  |
|         11340 |    42161.4609 | Layer 1 | Epoch 186  |
|         11370 |    43406.6016 | Layer 1 | Epoch 187  |
|         11400 |    44057.4297 | Layer 1 | Epoch 187  |
|         11430 |    44208.2266 | Layer 1 | Epoch 188  |
|         11460 |    44343.3320 | Layer 1 | Epoch 188  |
|         11490 |    41829.5586 | Layer 1 | Epoch 189  |
|         11520 |    44476.3711 | Layer 1 | Epoch 189  |
